startYear,runtimeMinutes,genres,averageRating,numVotes,directors,writers,nconst
1947,101,Drama,7.8,20868.0,"nm0696247,nm0003836","nm0323869,nm0003836,nm0696247",nm0268119
1947,106,"Film-Noir,Thriller",7.5,17169.0,nm0202681,"nm0202681,nm0328959","nm0000007,nm0071636"
1947,118,"Drama,Romance",7.2,14448.0,nm0001415,"nm0387740,nm0366454,nm0001415","nm0000060,nm0002092"
1947,104,"Comedy,Drama,Fantasy",7.9,15203.0,nm0000581,"nm0242897,nm0225283","nm0001322,nm0001695"
1947,96,"Comedy,Drama,Family",7.9,38993.0,nm0780833,"nm0780833,nm0204016","nm0350324,nm0668361,nm0516876"
1947,124,"Comedy,Crime,Drama",7.9,15329.0,nm0000122,"nm0000122,nm0000080","nm0000122,nm0734467,nm0507673"
1947,97,"Crime,Drama,Film-Noir",8.0,31622.0,nm0869664,"nm0537784,nm0128906,nm0272045","nm0000053,nm0000018"
1948,83,"Comedy,Fantasy,Horror",7.4,14189.0,nm0059106,"nm0498738,nm0727411,nm0335471,nm0791217,nm0831290","nm0007941,nm0182579,nm0001033,nm0000509"
1948,128,"Action,Adventure,Western",7.5,16021.0,nm0000406,"nm0637793,nm0068650","nm0000078,nm0000020,nm0000784"
1948,154,Drama,7.6,14863.0,nm0000059,"nm0000636,nm0000059","nm0000059,nm0491406,nm0460874"
1948,100,"Action,Crime,Drama",7.8,36179.0,nm0001379,"nm0112218,nm0001379,nm0027173","nm0000007,nm0000064,nm0000859"
1948,89,Drama,8.3,140690.0,nm0001120,"nm0953790,nm0059030,nm0080755,nm0147599,nm0001120,nm0290000,nm0315657,nm0346291","nm0536009,nm0821543"
1947,87,"Crime,Drama,Film-Noir",7.6,25888.0,nm0000080,"nm0455271,nm0000080,nm0145336,nm0496468,nm0548529","nm0000080,nm0806041,nm0026011"
1948,87,"Drama,Romance",8.0,10722.0,nm0649097,"nm0462321,nm0959003,nm0649097","nm0431139,nm0431169"
1948,96,"Crime,Drama,Film-Noir",7.6,11730.0,nm0202088,"nm0540816,nm0907013","nm0280178,nm0003318,nm0852279"
1948,116,Drama,7.8,10956.0,nm0000180,"nm0002042,nm0000180,nm0371552,nm0001907,nm0909727","nm0628579,nm0000027,nm0838066"
1948,133,"Action,Adventure,Drama",7.8,27305.0,"nm0001328,nm0744504","nm0153698,nm0773660","nm0000078,nm0001050,nm0000974"
1948,135,"Drama,Music,Romance",8.1,29710.0,"nm0003836,nm0696247","nm0026153,nm0696247,nm0935773,nm0003836","nm0906932,nm0330961,nm0375818"
1948,80,"Crime,Drama,Mystery",8.0,125319.0,nm0000033,"nm0002025,nm0358096,nm0491306,nm0372942","nm0000071,nm0197982,nm0335048,nm0389516"
1948,126,"Adventure,Drama,Western",8.2,111055.0,nm0001379,"nm0001379,nm0871252","nm0000007,nm0404158,nm0392529,nm0071636"
1949,101,"Comedy,Drama,Romance",7.5,18988.0,nm0002030,"nm0002106,nm0437717","nm0000075,nm0263885"
1949,68,"Animation,Comedy,Family",7.0,12289.0,"nm0019282,nm0314671,nm0455741","nm0410331,nm0334370,nm0672093,nm0382548,nm0727370,nm0780799,nm0109205,nm0716206","nm0001078,nm0001651,nm0089314,nm0572689"
1949,110,"Drama,Film-Noir",7.5,12829.0,nm0744035,"nm0913014,nm0744035","nm0002024,nm0409869,nm0001135"
1949,108,Drama,8.3,13746.0,nm0654868,"nm0386426,nm0633792,nm0654868",nm0753479
1949,115,"Drama,Romance",8.1,13106.0,nm0943758,"nm0324537,nm0324499,nm0416556","nm0001050,nm0724732"
1949,106,"Comedy,Crime",8.0,33676.0,nm0357607,"nm0395170,nm0357607,nm0226538,nm0593867","nm0696866,nm0000027"
1949,122,"Crime,Drama,Film-Noir",7.9,14699.0,nm0000041,"nm0452878,nm0000041","nm0001536,nm0793766"
1949,98,"Comedy,Musical,Romance",7.4,15515.0,"nm0002045,nm0000037","nm0337582,nm0173679,nm0730385","nm0000037,nm0000069"
1950,112,"Drama,Fantasy,Romance",8.0,10050.0,nm0168413,nm0168413,"nm0544786,nm0673749"
1949,104,Western,7.3,15442.0,nm0000406,"nm0068650,nm0637793,nm0821716","nm0000078,nm0000730,nm0424565"
1949,104,"Film-Noir,Mystery,Thriller",8.1,154726.0,nm0715346,"nm0001294,nm0000080,nm0466099,nm0715346","nm0000080,nm0001072,nm0002145"
1949,132,"Drama,War",7.7,11941.0,nm0454771,"nm0058905,nm0493446,nm0454771","nm0000060,nm0549280,nm0581282,nm0593612"
1949,114,"Action,Crime,Drama",8.1,28843.0,nm0909825,"nm0324578,nm0730850,nm0446132","nm0000010,nm0639529"
1950,138,Drama,8.2,117196.0,nm0000581,"nm0000581,nm0650581",nm0001695
1950,112,"Crime,Drama,Film-Noir",7.9,23374.0,nm0001379,"nm0534693,nm0001379,nm0122446","nm0001330,nm0129894,nm0926235"
1950,74,"Animation,Family,Fantasy",7.3,141705.0,"nm0414144,nm0527217,nm0314671","nm0674518,nm0670328,nm0672093,nm0780799,nm0382548,nm0109205,nm0716206,nm0027011,nm0727370,nm0710683,nm0850895",nm0531763
1949,83,"Drama,Film-Noir,Mystery",7.3,10449.0,nm0005789,"nm0745866,nm0338707","nm0639529,nm0012204"
1950,87,"Crime,Drama,Film-Noir",7.6,11149.0,nm0507390,"nm0437969,nm0874308,nm0442228","nm0197982,nm0471854,nm0138885"
1950,104,"Comedy,Drama,Fantasy",7.9,51872.0,nm0467396,"nm0153808,nm0110958,nm0175333","nm0000071,nm0285922,nm0528621"
1950,94,"Drama,Film-Noir,Mystery",8.0,25188.0,nm0712947,"nm0813584,nm0636002,nm0400568","nm0000007,nm0522481,nm0717203"
1950,101,"Crime,Film-Noir,Mystery",7.9,11643.0,nm0202088,"nm0252100,nm0449946,nm0218778,nm0915252","nm0001847,nm0549280"
1950,85,"Crime,Drama",8.3,17792.0,nm0000320,"nm0017274,nm0041255,nm0000320,nm0488601,nm0211993","nm0577219,nm0167952,nm0408475"
1950,88,"Crime,Drama,Mystery",8.2,147488.0,nm0000041,"nm0015611,nm0000041,nm0368074","nm0001536,nm0605270,nm0793766"
1950,105,"Romance,Western",7.1,13954.0,nm0000406,"nm0570130,nm0068650","nm0000078,nm0424565,nm0418741"
1950,110,"Film-Noir,Thriller",7.1,12295.0,nm0000033,"nm0177336,nm0720904,nm0421862,nm0108833,nm0532030","nm0865262,nm0928697"
1950,110,"Drama,Film-Noir",8.4,194850.0,nm0000697,"nm0102818,nm0000697,nm0551261","nm0000034,nm0002233"
1950,92,"Action,Drama,Western",7.6,16312.0,nm0542649,"nm0724307,nm0153698,nm0482193","nm0000071,nm0002053,nm0573640"
1951,105,"Adventure,Drama,Romance",7.7,70032.0,nm0001379,"nm0286163,nm0012938,nm0001379,nm0171924,nm0896830","nm0000007,nm0605923,nm0119988"
1951,75,"Adventure,Animation,Family",7.4,125486.0,"nm0314671,nm0414144,nm0527217","nm0140902,nm0382548,nm0780799,nm0670328,nm0672093,nm0727370,nm0052520,nm0183183,nm0447039,nm0335469,nm0400056,nm0174974,nm0649603,nm0906929,nm0404717","nm0943956,nm0370821,nm0001359"
1951,114,"Drama,Musical,Romance",7.2,29566.0,nm0591486,nm0503585,"nm0000037,nm0505157,nm0350250"
1951,111,"Drama,Film-Noir",8.1,30327.0,nm0000697,"nm0000697,nm0760488,nm0628305,nm0221528","nm0000018,nm0037816,nm0356004"
1951,92,"Drama,Sci-Fi",7.7,75225.0,nm0936404,"nm0636002,nm0060915","nm0719692,nm0549280,nm0415488"
1952,86,"Comedy,Drama,War",8.0,10868.0,nm0167496,"nm0102030,nm0042179,nm0098204,nm0167496","nm0693560,nm0025523"
1951,122,"Drama,Romance",7.8,19442.0,nm0828419,"nm0237439,nm0443966,nm0933858,nm0113689",nm0001050
1951,171,"Biography,Drama,History",7.2,13218.0,"nm0503777,nm0542649","nm0536941,nm0067103,nm0397022,nm0797197,nm0336682","nm0001791,nm0312890,nm0001811"
1951,86,"Drama,Fantasy",8.1,19301.0,nm0221423,"nm0002042,nm0486538","nm0799237,nm0912487,nm0424345"
1951,101,"Crime,Film-Noir,Thriller",8.0,120678.0,nm0000033,"nm0151452,nm0650262,nm0177336,nm0383604,nm0372942","nm0335048,nm0908153,nm0001991"
1951,122,Drama,8.0,96911.0,nm0001415,"nm0931783,nm0766665","nm0000008,nm0001500"
1951,87,"Horror,Sci-Fi",7.1,24818.0,"nm0001328,nm0638528","nm0496468,nm0132168,nm0001328,nm0372942","nm0864851,nm0000790,nm0180452"
1952,118,"Drama,Romance",7.8,12858.0,nm0591486,"nm0773660,nm0103488","nm0000018,nm0682074,nm0694090"
1952,152,"Drama,Family,Romance",6.6,12527.0,nm0001124,"nm0290931,nm0528530,nm0820693,nm0147119,nm0307471","nm0000071,nm0000032,nm0664273"
1952,85,"Drama,Thriller,Western",7.9,95316.0,nm0003593,"nm0286025,nm0192356","nm0000011,nm0593775,nm0000978"
1952,143,Drama,8.3,64950.0,nm0000041,"nm0000041,nm0368074,nm0644823","nm0793766,nm0437520,nm0385443,nm0848984"
1951,78,"Comedy,Crime",7.6,12270.0,nm0187769,nm0165021,"nm0000027,nm0391361,nm0416228,nm0060023"
1952,137,"Drama,Music,Romance",8.1,17507.0,nm0000122,nm0000122,"nm0000122,nm0115558,nm0000036"
1952,97,"Comedy,Sci-Fi",7.0,12604.0,nm0001328,"nm0372942,nm0496468,nm0224634,nm0781895,nm0001328","nm0000026,nm0002013"
1952,129,"Comedy,Drama,Romance",7.7,33751.0,nm0000406,"nm0637793,nm0909775,nm0000406","nm0000078,nm0280178,nm0000955"
1952,103,"Comedy,Musical,Romance",8.3,212338.0,"nm0000037,nm0002045","nm0173679,nm0337582","nm0000037,nm0640307"
1952,89,Drama,8.2,22136.0,nm0001120,nm0953790,nm0061472
1952,113,"Biography,Drama,History",7.4,10093.0,nm0001415,"nm0825705,nm0683874","nm0000008,nm0000063,nm0936476"
1953,89,"Crime,Film-Noir,Thriller",8.0,22808.0,nm0000485,"nm0091213,nm0569423","nm0001229,nm0780038"
1953,118,"Drama,Romance,War",7.6,42208.0,nm0003593,"nm0850168,nm0428296","nm0000044,nm0001050"
1953,91,"Comedy,Musical,Romance",7.2,30615.0,nm0001328,"nm0496468,nm0276284,nm0002616","nm0002013,nm0717256"
1953,88,Horror,7.1,15690.0,nm0211964,"nm0928108,nm0067676","nm0001637,nm0522481"
1953,95,"Comedy,Drama,Romance",6.9,20034.0,nm0624535,"nm0425913,nm0015399,nm0262368,nm0016534",nm0915536
1953,95,"Crime,Drama,Thriller",7.3,18551.0,nm0000033,"nm0846068,nm0033780,nm0030786","nm0001050,nm0001500,nm0000731"
1953,120,"Biography,Drama,History",7.3,10114.0,nm0000581,"nm0000636,nm0000581","nm0129894,nm0000008,nm0000051,nm0000024"
1953,92,"Film-Noir,Thriller",7.0,14507.0,nm0368871,"nm0102818,nm0281556,nm0106764","nm0001072,nm0795289"
1953,77,"Adventure,Animation,Family",7.3,122646.0,"nm0314671,nm0414144,nm0527217,nm0455741","nm0057381,nm0780799,nm0672093,nm0670328,nm0382548,nm0727370,nm0052520,nm0942723,nm0183183","nm0237985,nm0175788,nm0859892"
1953,80,"Crime,Film-Noir,Thriller",7.7,12529.0,nm0002087,"nm0002087,nm0852313","nm0001847,nm0904531"
1953,118,"Comedy,Romance",8.0,124262.0,nm0943758,"nm0402848,nm0226538,nm0874308","nm0000060,nm0000734,nm0694403"
1953,131,"Adventure,Drama,Thriller",8.1,52688.0,nm0167241,"nm1064118,nm0167241,nm0350823","nm0598971,nm0889024,nm0886870,nm0525793"
1953,118,"Drama,Western",7.6,36140.0,nm0828419,"nm0349238,nm0792042,nm0769627","nm0000042,nm0001336,nm0001121"
1953,96,"Drama,Romance",7.5,12270.0,nm0000005,"nm0283910,nm0000005","nm0252299,nm0294882"
1953,120,"Comedy,Drama,War",8.0,50197.0,nm0000697,"nm0000697,nm0089637,nm0079654,nm0874522","nm0000034,nm0852279,nm0695937,nm0833865"
1953,136,Drama,8.2,50025.0,nm0654868,"nm0633792,nm0654868","nm0753479,nm0945522"
1953,96,"Drama,Fantasy,War",8.3,19901.0,nm0003226,"nm0442736,nm0875306,nm0879907,nm0406808",nm0605270
1953,114,Comedy,7.5,16282.0,nm0004244,"nm0041311,nm0481401,nm0549804,nm0004244",nm0004244
1953,109,"Comedy,Drama",7.9,15053.0,nm0000019,"nm0000019,nm0280919,nm0684083","nm0814773,nm0264770,nm0409421,nm0872689"
1953,85,"Action,Sci-Fi,Thriller",7.1,31893.0,nm0005738,"nm0920229,nm0528530","nm0058001,nm0871876,nm0180452"
1954,127,"Adventure,Drama,Family",7.2,28425.0,nm0281507,"nm0271641,nm0894523","nm0000018,nm0000051,nm0510134,nm0000048"
1954,124,"Drama,War",7.7,23868.0,nm0229424,"nm0731592,nm0087581,nm0941883","nm0000007,nm0001207,nm0004496,nm0534045"
1954,79,"Horror,Sci-Fi",7.0,25500.0,nm0000791,"nm0261400,nm0743232,nm0956592,nm0020041","nm0137999,nm0219396,nm0603875"
1955,117,"Crime,Drama,Horror",8.0,60158.0,nm0167241,"nm0092267,nm0092268,nm0167241,nm0350823,nm0557510,nm0340190","nm0582890,nm0889024"
1954,105,"Crime,Thriller",8.2,152516.0,nm0000033,nm0461425,"nm0001537,nm0191950,nm0002369"
1954,96,"Drama,Horror,Sci-Fi",7.6,27945.0,nm0393094,"nm0613609,nm0393094,nm0443227,nm0849083,nm0875212","nm0793766,nm0386284,nm0847361"
1954,110,"Drama,Western",7.7,15103.0,nm0712947,"nm0948634,nm0151949,nm0534693,nm0712947","nm0001330,nm0103722"
1954,108,"Crime,Drama,Thriller",8.1,137912.0,nm0001415,"nm0775977,nm0425711,nm0802563","nm0000008,nm0001500,nm0002011,nm0001768"
1954,112,"Mystery,Thriller",8.4,430572.0,nm0000033,"nm0371088,nm0941280","nm0000071,nm0179819"
1954,91,"Action,Adventure,Drama",6.6,10183.0,"nm0695937,nm0624535","nm0272045,nm0487226","nm0000053,nm0001983,nm0720568"
1954,113,"Comedy,Drama,Romance",7.7,57458.0,nm0000697,"nm0000697,nm0853138,nm0499626","nm0000007,nm0000034,nm0358899"
1954,124,Drama,8.4,13938.0,nm0003226,"nm0605286,nm0297687,nm0406808","nm0359296,nm0793879"
1954,102,"Comedy,Drama,Musical",7.4,20764.0,nm0002045,"nm0352443,nm0329304,nm0455510,nm0070948","nm0444476,nm0724143,nm0848560"
1954,207,"Action,Adventure,Drama",8.6,306669.0,nm0000041,"nm0000041,nm0368074,nm0644823","nm0001536,nm0793766"
1954,154,"Drama,Musical,Romance",7.6,15332.0,nm0002030,"nm0366454,nm0662213,nm0132180,nm0308604,nm0920074","nm0000051,nm0007217,nm0001948"
1954,108,Drama,8.0,56726.0,nm0000019,"nm0000019,nm0684083,nm0280919","nm0000063,nm0000865,nm0798570"
1954,94,"Horror,Sci-Fi",7.2,19196.0,nm0235066,"nm0792090,nm0400914,nm0946753","nm0926235,nm0350324,nm0000790"
1954,120,"Comedy,Musical,Romance",7.6,31271.0,nm0002031,"nm0469915,nm0659085,nm0291035","nm0001078,nm0001414"
1953,79,"Crime,Drama,Romance",6.8,14312.0,nm0070670,"nm0668122,nm0740316,nm0534693","nm0000008,nm0445290,nm0001511"
1955,89,"Drama,Romance",7.6,12893.0,nm0802862,"nm0272128,nm0497209,nm0497374","nm0001369,nm0619261"
1954,72,"Animation,Drama",7.2,14887.0,"nm0354691,nm0060742","nm0000567,nm0937852,nm0532063,nm8227431,nm0354691,nm0060742,nm0372677,nm1157821","nm0372649,nm0219062"
1955,81,"Crime,Drama,Mystery",7.7,18714.0,nm0836328,"nm0442228,nm0570190,nm0107734","nm0000075,nm0752813,nm0415591"
1956,98,"Crime,Drama,Thriller",7.7,10519.0,nm0578483,"nm0578483,nm0494138","nm0239841,nm0146446,nm0213948"
1955,118,"Crime,Thriller",8.2,26053.0,nm0202088,"nm0494138,nm0202088,nm0923941","nm0785771,nm0617846,nm0544275"
1955,118,Drama,7.9,39254.0,nm0001415,"nm0825705,nm0651585","nm0000015,nm0557339,nm0412322"
1955,150,"Comedy,Crime,Musical",7.2,15120.0,nm0000581,"nm0842485,nm0123242,nm0750357,nm0000581,nm0372942","nm0000008,nm0000069"
1955,67,"Crime,Drama,Film-Noir",6.6,20694.0,nm0000040,"nm0000040,nm0755274","nm0798826,nm0808600,nm0418911"
1955,106,"Crime,Film-Noir,Mystery",7.6,17940.0,nm0000736,"nm0818765,nm0080135","nm0576127,nm0215260,nm0829717,nm0379621"
1955,76,"Adventure,Animation,Comedy",7.3,119137.0,"nm0314671,nm0414144,nm0527217","nm0338950,nm0672093,nm0727370,nm0942723,nm0196119,nm0335469,nm0400056,nm0689679,nm0850895,nm3085481","nm0731333,nm0859892"
1955,91,"Comedy,Crime",7.7,25545.0,nm0533241,"nm0741740,nm1057756","nm0000027,nm0000634,nm0662116,nm0007042"
1955,90,"Drama,Romance",7.7,20867.0,nm0542720,nm0154665,nm0000308
1955,123,"Comedy,Drama,War",7.7,15012.0,"nm0000406,nm0503777,nm0517597","nm0637793,nm0517597,nm0373764","nm0000020,nm0000010,nm0001635,nm0000493"
1955,92,"Crime,Drama,Film-Noir",8.0,79941.0,nm0001452,"nm0012938,nm0344181,nm0001452","nm0000053,nm0322299"
1955,145,"Comedy,Drama,Musical",7.0,11050.0,nm0003593,"nm0397022,nm0525067,nm0006256,nm0358564,nm0726704","nm0534286,nm0625383"
1955,126,Drama,8.3,13541.0,nm0003433,"nm0612924,nm0003433","nm0270149,nm0539047,nm0368274,nm0503499"
1955,125,Drama,8.6,21915.0,nm0006249,"nm0051808,nm0006249","nm0052333,nm0052343"
1955,111,Drama,7.7,81340.0,nm0712947,"nm0827856,nm0795730,nm0712947","nm0000015,nm0000543,nm0000822"
1955,105,"Comedy,Romance",7.1,33196.0,nm0000697,"nm0000697,nm0043480","nm0263885,nm0876211"
1955,109,"Comedy,Romance",7.8,12000.0,nm0000005,nm0000005,
1955,106,"Mystery,Romance,Thriller",7.4,62442.0,nm0000033,"nm0371088,nm0230196,nm0178785","nm0000026,nm0002369"
1955,99,"Comedy,Mystery",7.1,32655.0,nm0000033,"nm0371088,nm0832723","nm0001234,nm0350324"
1956,110,Drama,8.3,10964.0,nm0006249,"nm0051808,nm0006249,nm5581192","nm0348483,nm0315871,nm0051837"
1956,167,"Adventure,Comedy,Family",6.8,23946.0,"nm0027183,nm0268513","nm0688117,nm0268513,nm0673279,nm0894523","nm0000057,nm0134594,nm0628579"
1956,129,"Drama,Horror,Thriller",7.5,12330.0,nm0503777,"nm0536941,nm0027173,nm0545341",nm0428216
1956,96,"Comedy,Drama,Romance",6.4,10524.0,nm0517597,"nm0043480,nm0408718","nm0614916,nm0640023"
1955,101,"Adventure,Comedy,Family",7.9,11321.0,"nm0291035,nm0659085","nm0659085,nm0291035","nm0001414,nm0001651"
1956,98,"Action,Adventure,Sci-Fi",7.6,44259.0,nm0928208,"nm0401738,nm0088726,nm1051864,nm0000636","nm0682074,nm0000558,nm0828838"
1956,201,"Drama,Western",7.6,33163.0,nm0828419,"nm0272209,nm0347451,nm0595573","nm0001369,nm0000015"
1956,111,"Comedy,Musical,Romance",7.0,13429.0,nm0910199,"nm0665875,nm0058129","nm0001078,nm0000069"
1956,80,"Drama,Horror,Sci-Fi",7.7,43726.0,nm0796923,"nm0537784,nm0278277,nm0172628","nm0002994,nm0309588,nm0233014"
1956,84,"Crime,Drama,Film-Noir",8.0,79328.0,nm0000040,"nm0000040,nm0860292,nm0925137","nm0001330,nm0250436,nm0282435"
1956,133,"Biography,Drama,Musical",7.4,23347.0,nm0485943,"nm0499626,nm0358564,nm0484933","nm0000989,nm0072578"
1956,122,"Biography,Drama",7.4,10322.0,"nm0002030,nm0591486","nm0181658,nm0831919","nm0000018,nm0000063,nm0232019"
1956,120,"Drama,Thriller",7.5,56448.0,nm0000033,"nm0371088,nm0071657,nm0943922,nm0534191","nm0000071,nm0587061"
1956,116,"Adventure,Drama",7.3,16519.0,nm0001379,"nm0001969,nm0001379,nm0181658,nm0578479","nm0000060,nm0000865,nm0312890,nm0433150"
1956,119,"Adventure,Drama,Western",7.9,78145.0,nm0000406,"nm0637793,nm0494435","nm0000078,nm0001374,nm0000955"
1956,220,"Adventure,Drama",7.8,62184.0,nm0001124,"nm0933335,nm0408933,nm0816161,nm0533418,nm0489679,nm0307471,nm0290931","nm0000032,nm0000989,nm0000064"
1956,101,Drama,8.3,18215.0,nm0000975,"nm0222519,nm0000975","nm0504641,nm0494179,nm0066519,nm0598394"
1957,96,"Crime,Drama",8.9,665368.0,nm0001486,nm0741627,"nm0000020,nm0002011,nm0000842,nm0275835"
1957,92,"Drama,Thriller,Western",7.6,17753.0,nm0202681,"nm0919925,nm0001465","nm0001229,nm0001336"
1957,115,"Drama,Musical,Romance",7.5,27051.0,nm0564970,"nm0202681,nm0564970,nm0186118,nm0829330","nm0000026,nm0219396"
1957,161,"Adventure,Drama,War",8.1,198021.0,nm0000180,"nm0099541,nm0286025,nm0933858","nm0000034,nm0000027,nm0370144,nm0370564"
1957,126,"Drama,Music",8.2,13393.0,nm0001415,nm0775977,"nm0341431,nm0290047,nm0000527"
1957,103,"Comedy,Musical,Romance",7.0,26101.0,nm0002045,nm0314826,"nm0281866,nm0000001,nm0041509"
1957,122,"Biography,Drama,Western",7.2,13585.0,nm0836328,"nm0881979,nm0780252","nm0000044,nm0000018"
1957,81,"Horror,Sci-Fi",7.6,15509.0,nm0000791,"nm0558577,nm0799875","nm0930695,nm0486742"
1957,110,"Drama,History",8.1,44500.0,nm0000041,"nm0644823,nm0368074,nm0452878,nm0000041,nm0000636","nm0001536,nm0156928,nm0793766"
1957,95,"Drama,Romance,War",8.3,14417.0,nm0435563,nm0747657,"nm0060692,nm0580959,nm0796085"
1957,130,"Comedy,Crime,Drama",7.2,13483.0,nm0000697,"nm0000697,nm0224634,nm0029370","nm0000011,nm0002001,nm0569410"
1958,116,Comedy,7.8,18194.0,nm0004244,"nm0481401,nm0478327,nm0004244","nm0004244,nm0957645,nm0296996"
1957,95,"Fantasy,Horror,Mystery",7.5,11602.0,nm0869664,"nm0071657,nm0156320,nm0416721,nm0256831","nm0000763,nm0532277,nm0219062"
1957,110,Drama,8.1,41727.0,nm0000019,"nm0000019,nm0280919,nm0684083,nm0001596",nm0673749
1957,83,"Adventure,Drama,Family",7.3,11507.0,nm0829038,"nm0320564,nm0876564","nm0662240,nm0456565,nm0948714"
1957,88,"Drama,War",8.4,171771.0,nm0000040,"nm0000040,nm0932229,nm0860292,nm0167767","nm0000018,nm0576127,nm0579663,nm0534317"
1957,96,"Drama,Fantasy",8.2,158424.0,nm0000005,nm0000005,"nm0001884,nm0085038,nm0252345,nm0691555"
1957,91,"Drama,Romance",8.2,92316.0,nm0000005,nm0000005,"nm0803705,nm0085038"
1957,96,"Drama,Film-Noir",8.1,27120.0,nm0533241,"nm0644048,nm0499626,nm0533241","nm0000044,nm0000348,nm0590398"
1957,116,"Crime,Drama,Mystery",8.4,103798.0,nm0000697,"nm0002005,nm0000697,nm0475823,nm0546140","nm0000061,nm0001452"
1956,105,"Drama,Film-Noir",7.4,24683.0,nm0000033,"nm0027173,nm0534191","nm0000020,nm0703033,nm0831905"
1958,88,"Action,Adventure,Family",7.1,11588.0,nm0432846,"nm0463894,nm0366063","nm0558663,nm0264134,nm0857147"
1958,91,"Crime,Drama,Thriller",8.0,21158.0,nm0001501,"nm0632357,nm0001501,nm0129832","nm0740067,nm0693560"
1958,143,"Comedy,Drama,Romance",7.9,10113.0,nm0196536,"nm0173679,nm0337582,nm0219532","nm0875861,nm0163939"
1958,166,"Romance,Western",7.9,15264.0,nm0943758,"nm0916139,nm0058905,nm0928623,nm0922143,nm0943753,nm0357824","nm0000060,nm0000032"
1958,86,"Horror,Sci-Fi",6.4,22246.0,"nm0947105,nm0234893","nm0800796,nm0510989,nm0589614","nm0000537,nm0746505,nm0398250"
1958,108,Drama,8.0,43730.0,nm0112218,"nm0112218,nm0688117,nm0931783","nm0000056,nm0412322,nm0007217"
1958,96,"Crime,Drama",7.6,13179.0,nm0006452,"nm0949917,nm0808414","nm0000348,nm0001627,nm0000942,nm0569902"
1958,82,"Drama,Horror",7.3,20209.0,nm0279807,"nm0762727,nm0831290","nm0001088,nm0000489,nm0001284"
1958,94,"Drama,Horror,Sci-Fi",7.1,20245.0,nm0627087,"nm0165412,nm0486228","nm0373314,nm0001637,nm0003339"
1958,115,"Comedy,Musical,Romance",6.7,19127.0,nm0591486,"nm0503585,nm0171372,nm0124002","nm0002001,nm0431139"
1959,75,"Horror,Mystery",6.9,22217.0,nm0145336,nm0925380,"nm0001637,nm0519160,nm0550701"
1958,139,"Adventure,Drama",8.1,32985.0,nm0000041,"nm0452878,nm0644823,nm0368074,nm0000041","nm0001536,nm0156928,nm0297869"
1958,123,"Biography,Drama,History",7.9,13209.0,nm0001928,"nm0520520,nm0001907","nm0603336,nm0021004,nm0044010"
1957,79,"Horror,Sci-Fi",4.0,35337.0,nm0000248,nm0000248,"nm0542611,nm0906966,nm0444740,nm0601146,nm0030838,nm0545803,nm0426363"
1958,103,"Drama,Romance,War",7.8,10250.0,nm0906667,"nm0029156,nm0906667","nm0194193,nm0953664,nm0668044"
1958,93,"Action,Drama,War",7.3,10009.0,nm0936404,"nm0310775,nm0063459","nm0000022,nm0000044,nm0912001,nm0223290"
1958,95,"Crime,Drama,Film-Noir",8.0,96596.0,nm0000080,"nm0000080,nm0557767,nm0168759,nm0597574","nm0000032,nm0000080,nm0130407"
1958,128,"Mystery,Romance,Thriller",8.3,350767.0,nm0000033,"nm0178785,nm0853138,nm0092267,nm0092268,nm0027173","nm0000071,nm0375738"
1958,116,"Action,Adventure,History",7.1,12525.0,nm0281507,"nm0932229,nm0913670,nm0550861","nm0000018,nm0000348,nm0000308"
1959,161,"Crime,Drama,Mystery",8.0,58196.0,nm0695937,"nm0562606,nm0871261","nm0000071,nm0001262,nm0640023"
1959,105,Drama,8.5,11298.0,nm0006249,"nm0051808,nm0006249","nm0154164,nm0149845,nm0611575"
1959,212,"Adventure,Drama,History",8.1,214204.0,nm0943758,"nm0908753,nm0876562,nm0000683,nm0027173,nm0067103,nm0296737","nm0000032,nm0370144,nm0000963"
1959,180,"Biography,Drama,Family",7.4,11747.0,nm0828419,"nm0329304,nm0352443,nm0290833,nm0828419","nm0771584,nm0000937"
1959,90,"Drama,Romance",7.9,27296.0,nm0720297,nm0243921,"nm0645402,nm0053289"
1959,125,Drama,7.9,14347.0,nm0802862,"nm0341178,nm0778818,nm0403595",nm0001260
1959,129,"Adventure,Family,Fantasy",7.0,15288.0,nm0505610,"nm0281556,nm0102818,nm0894523","nm0000051,nm0004769"
1959,136,"Adventure,Mystery,Thriller",8.3,290485.0,nm0000033,nm0499626,"nm0000026,nm0000051"
1959,134,"Drama,Romance,Sci-Fi",7.2,11668.0,nm0006452,"nm0668122,nm0796009","nm0000060,nm0000001,nm0000578"
1959,124,"Comedy,Romance,War",7.3,12304.0,nm0001175,"nm0788630,nm0725009,nm0455126,nm0831972","nm0000026,nm0000348"
1959,76,"Crime,Drama",7.7,18946.0,nm0000975,nm0000975,"nm0489425,nm0701798"
1959,102,"Comedy,Romance",7.4,15130.0,nm0330456,"nm0788630,nm0725009,nm0745866,nm0338707","nm0001369,nm0709704"
1959,99,"Crime,Drama",8.1,101371.0,nm0000076,"nm0000076,nm0610115","nm0529543,nm0753716,nm0213948"
1959,141,"Action,Drama,Western",8.0,54571.0,nm0001328,"nm0299154,nm0102824,nm0564800","nm0000078,nm0001509,nm0625699"
